-1.36762, 0.160765, 0.471724
1.59018, -0.254242, -0.480048
-1.5358, 0.113222, 0.59818
1.6972, -0.379012, -0.402885
-1.55218, 0.00295739, 0.717904
1.64666, -0.451604, -0.305601
-1.4382, -0.0889746, 0.75844
1.44675, -0.416885, -0.248056
-1.24736, -0.100189, 0.681206
1.19439, -0.347952, -0.200935
-1.02671, -0.0868596, 0.565174
1.15012, -0.258606, -0.27122
-1.05042, 6.90335e-005, 0.487796
1.02463, -0.18776, -0.284974
-0.970246, 0.0467398, 0.403105
1.10462, -0.191555, -0.31827
-1.05477, 0.0622853, 0.426558
1.11508, -0.142298, -0.37321
-1.10602, 0.118795, 0.392899
1.06489, -0.11396, -0.378712
-1.07395, 0.137463, 0.359023
0.956305, -0.112415, -0.329852
-0.956305, 0.112415, 0.329852
0.939225, -0.0935783, -0.341072
-0.95282, 0.128834, 0.311539
0.957352, -0.140585, -0.301695
-0.934693, 0.0818273, 0.350916
1.10776, -0.276066, -0.233797
-0.989938, -0.0294782, 0.48975
1.24249, -0.319951, -0.251748
-1.102, -0.0443527, 0.556923
1.24022, -0.314074, -0.25667
-1.10427, -0.0384765, 0.552
1.06489, -0.11396, -0.378712
-1.07395, 0.137463, 0.359023
1.12536, -0.143507, -0.376757
-1.1163, 0.120003, 0.396445
1.11264, -0.186887, -0.326739
-1.06732, 0.0693704, 0.425183
1.03491, -0.188969, -0.288521
-0.980529, 0.0479486, 0.406652
1.1604, -0.259815, -0.274767
-1.0607, 0.00127773, 0.491342
1.46279, -0.407551, -0.264993
-1.27245, -0.0860203, 0.678455
1.66269, -0.442269, -0.322539
-1.46329, -0.0748054, 0.755689
1.72578, -0.376762, -0.418447
-1.5853, 0.0124591, 0.723622
1.61877, -0.251993, -0.49561
-1.56892, 0.122724, 0.603898
1.3779, -0.161974, -0.475271
-1.3779, 0.161974, 0.475271
1.15743, -0.124838, -0.410633
-1.16649, 0.148342, 0.390944
1.33835, -0.364875, -0.25059
-1.17067, -0.069937, 0.614829
1.20397, -0.220061, -0.335425
-1.14052, 0.0555371, 0.473246
1.25207, -0.192058, -0.386239
-1.21582, 0.0980448, 0.464993
1.35246, -0.248735, -0.375236
-1.27995, 0.0607081, 0.532745
1.31464, -0.277947, -0.327969
-1.21494, 0.0194092, 0.544544
1.40475, -0.333415, -0.313419
-1.26879, -0.0191363, 0.608749
1.44257, -0.304203, -0.360686
-1.3338, 0.0221627, 0.59695
1.52134, -0.330293, -0.370747
-1.39899, 0.012996, 0.636544
1.50862, -0.373673, -0.32073
-1.35001, -0.037637, 0.665282
1.47394, -0.487396, -0.18899
-1.22017, -0.1707, 0.740272
1.78121, -0.545953, -0.272158
-1.5093, -0.159149, 0.862818
1.8856, -0.434816, -0.433648
-1.7134, -0.0117487, 0.807733
1.74338, -0.244204, -0.561407
-1.71166, 0.161941, 0.630318
1.34269, -0.0961307, -0.525868
-1.39254, 0.2254, 0.41758
1.00231, -0.0280714, -0.436981
-1.07482, 0.216099, 0.279472
1.24214, -0.42088, -0.148962
-1.02009, -0.154952, 0.631334
